25/06/16,02:52,nomePadrao,txd,tyd,chfX,chfY,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,15:35,"1 POL XD410XD75-1P","410","75","5","0","0","1","1.3","0","1","26 kg","26 kg","1 metro","1.16.0203","0",anel,"Oxicorte"
11/04/16,15:23,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,15:23,"3-8 POL X30X30-20P","30","30","5","160","260","20","1.2","0","20","68 gramas","2 kg","1 metro","1.16.0203","0","retangulo","Plasma"
11/04/16,08:56,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:56,"1-4 POL X90X250-1P","90","250","5","0","0","1","1.2","0","1","2 kg","2 kg","699 mm","1.16.0203","0","retangulo","Plasma"
11/04/16,08:55,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:55,"3-8 POL X25X1500-6P","25","1500","5","0","0","6","1.2","0","6","3 kg","17 kg","10 metros","1.16.0203","0","retangulo","Plasma"
11/04/16,08:38,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:38,"3-8 POL X20X1500-1P","20","1500","5","0","0","1","1.2","0","1","3 kg","3 kg","3 metros","1.16.0203","0","retangulo","Plasma"
11/04/16,08:15,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:15,"1-4 POL X45X60-4P","45","60","5","0","0","4","1.2","0","4","135 gramas","540 gramas","709 mm","1.16.0203","0","retangulo","Plasma"
11/04/16,08:13,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:13,"3-8 POL X30X127-4P","30","127","5","0","0","4","1.2","0","4","286 gramas","2 kg","924 mm","1.16.0203","0","retangulo","Plasma"
11/04/16,08:12,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:12,"4 POL X120X240-4P","120","240","5","0","0","4","2.1","0","4","23 kg","92 kg","2 metros","1.16.0203","0","retangulo","Plasma"
11/04/16,08:11,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:11,"1-4 POL X60X65-8P","60","65","5","0","0","8","1.2","0","8","195 gramas","2 kg","1 metro","1.16.0203","0","retangulo","Plasma"
11/04/16,08:10,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:10,"1-4 POL X45X60-4P","45","60","5","0","0","4","1.2","0","4","135 gramas","540 gramas","709 mm","1.16.0203","0","retangulo","Plasma"
11/04/16,08:08,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:08,"3-8 POL X25X173-4P","25","173","5","0","0","4","1.2","0","4","324 gramas","2 kg","1 metro","1.16.0203","0","retangulo","Plasma"
11/04/16,08:04,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
11/04/16,08:04,"3-16 POL X54X54-12P","54","54","5","0","0","12","1.0","0","12","110 gramas","2 kg","2 metros","1.16.0203","0","retangulo","Plasma"
08/04/16,10:15,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
08/04/16,10:15,"SIN 1-2X165X351-1P","165","351","5","0","0","1","1.25","0","1","6 kg","6 kg","1 metro","1.16.0203","False","retangulo","Plasma","Terminal"
08/04/16,10:13,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
08/04/16,10:13,"3-4 POL X900X2490-1P","900","2490","5","0","0","1","1.4","0","1","336 kg","336 kg","6 metros","1.16.0203","0","retangulo","Plasma"
08/04/16,10:12,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
08/04/16,10:12,"1-2 POL X830X2082-1P","830","2082","5","0","0","1","1.25","0","1","173 kg","173 kg","5 metros","1.16.0203","0","retangulo","Plasma"
08/04/16,10:11,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
08/04/16,10:11,"1-2 POL X165X351-1P","165","351","5","0","0","1","1.25","0","1","6 kg","6 kg","1 metro","1.16.0203","0","retangulo","Plasma"
08/04/16,07:42,nomePadrao,txd,tyd,DiamFuro,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
08/04/16,07:42,"1 POL X200X200XD95-1P","200","200","95","5","0","0","1","1.3","0","1","7 kg","7 kg","1 metro","1.16.0203","0","retangulo com furo","Oxicorte"
07/04/16,16:46,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,16:46,"1-4 POL X55X80-7P","55","80","5","0","0","7","1.2","0","7","220 gramas","2 kg","1 metro","1.16.0203","0","retangulo","Plasma"
07/04/16,15:37,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,15:37,"1-3-4 POL XD291XD129-2P","291","129","5","0","0","2","1.6","0","2","19 kg","38 kg","2 metros","1.16.0203","0",anel,"Oxicorte"
07/04/16,15:36,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,15:36,"1-1-4 POL XD161XD104-1P","161","104","5","0","0","1","1.5","0","1","3 kg","3 kg","858 mm","1.16.0203","0",anel,"Oxicorte"
07/04/16,15:35,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,15:35,"1-1-4 POL XD161XD79-1P","161","79","5","0","0","1","1.5","0","1","4 kg","4 kg","779 mm","1.16.0203","0",anel,"Oxicorte"
07/04/16,10:24,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,10:24,"2X152X650-2P","152","650","5","0","0","2","0.8","0","2","2 kg","4 kg","2 metros","1.16.0203","0","retangulo","Plasma"
07/04/16,10:23,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,10:23,"2X152X810-2P","152","810","5","0","0","2","0.8","0","2","2 kg","4 kg","3 metros","1.16.0203","0","retangulo","Plasma"
07/04/16,09:45,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,09:45,"1-4 POL X210X372-2P","210","372","5","0","0","2","1.2","0","2","4 kg","8 kg","1 metro","1.16.0203","0","retangulo","Plasma"
07/04/16,08:36,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,08:36,"5-16 POL X220X300-2P","220","300","5","0","0","2","1.2","0","2","5 kg","9 kg","1 metro","1.16.0203","0","retangulo","Plasma"
07/04/16,08:34,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
07/04/16,08:34,"5-16 POL X150X3000-1P","150","3000","5","0","0","1","1.2","0","1","29 kg","29 kg","6 metros","1.16.0203","0","retangulo","Plasma"
06/04/16,16:34,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,16:34,"3-16 POL X20X90-1P","20","90","5","0","0","1","1.0","0","1","68 gramas","68 gramas","238 mm","1.16.0203","0","retangulo","Plasma"
06/04/16,16:32,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,16:32,"3-16 POL X80X80-2P","80","80","5","0","0","2","1.0","0","2","240 gramas","480 gramas","587 mm","1.16.0203","0","retangulo","Plasma"
06/04/16,16:31,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,16:31,"3-16 POL XD75XD30-1P","75","30","5","0","0","1","1.0","0","1","139 gramas","139 gramas","351 mm","1.16.0203","0",anel,"Plasma"
06/04/16,16:30,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,16:30,"14 POL XD60XD30-1P","60","30","5","0","0","1","2.1","0","1","6 kg","6 kg","306 mm","1.16.0203","0",anel,"Plasma"
06/04/16,16:24,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
06/04/16,16:24,"MRK 2mmX152X650-1P","152","650","5","0","0","1","0.8","0","1","2 kg","2 kg","1 metro","1.16.0203","False","retangulo","Plasma","Terminal"
06/04/16,16:22,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
06/04/16,16:22,"MRK200 2mmX152X810-1P","152","810","5","0","0","1","0.8","0","1","2 kg","2 kg","1 metro","1.16.0203","False","retangulo","Plasma","Terminal"
06/04/16,16:13,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,16:13,"1-4 POL X210X372-1P","210","372","5","0","0","1","1.2","0","1","4 kg","4 kg","1 metro","1.16.0203","0","retangulo","Plasma"
06/04/16,14:28,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,14:28,"3-16 POL X D70-6P","70","","5","0","0","6","1.0","0","6","145 gramas","865 gramas","1 metro","1.16.0203","0",circulo,"Plasma"
06/04/16,14:27,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,14:27,"1 POL X D71-6P","71","","5","0","0","6","1.3","0","6","791 gramas","5 kg","1 metro","1.16.0203","0",circulo,"Oxicorte"
06/04/16,11:25,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,11:25,"7-8 POL X312X355-2P","312","355","5","0","0","2","1.3","0","2","20 kg","39 kg","2 metros","1.16.0203","0","retangulo","Oxicorte"
06/04/16,11:24,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,11:24,"7-8 POL X210X312-1P","210","312","5","0","0","1","1.3","0","1","12 kg","12 kg","1 metro","1.16.0203","0","retangulo","Oxicorte"
06/04/16,11:23,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,11:23,"1-1-4 POL X285X312-1P","285","312","5","0","0","1","1.5","0","1","23 kg","23 kg","1 metro","1.16.0203","0","retangulo","Oxicorte"
06/04/16,11:22,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,11:22,"3 POL X287X314-1P","287","314","5","0","0","1","1.75","0","1","54 kg","54 kg","1 metro","1.16.0203","0","retangulo","Oxicorte"
06/04/16,09:12,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,09:12,"1-1-2 POL X313X285-2P","313","285","5","0","0","2","1.5","0","2","27 kg","54 kg","2 metros","1.16.0203","0","retangulo","Oxicorte"
06/04/16,08:23,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,08:23,"1-1-4 POL X257X226-1P","257","226","5","0","0","1","1.5","0","1","15 kg","15 kg","988 mm","1.16.0203","0","retangulo","Oxicorte"
06/04/16,08:21,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
06/04/16,08:21,"3-1-2 POL X117X467-1P","117","467","5","0","0","1","1.9","0","1","39 kg","39 kg","1 metro","1.16.0203","0","retangulo","Oxicorte"
05/04/16,14:49,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,14:49,"3-4 POL X50X120-2P","50","120","5","0","0","2","1.15","0","2","899 gramas","2 kg","588 mm","1.16.0203","0","retangulo","Oxicorte"
05/04/16,14:49,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,14:49,"3-4 POL X120X265-1P","120","265","5","0","0","1","1.15","0","1","5 kg","5 kg","789 mm","1.16.0203","0","retangulo","Oxicorte"
05/04/16,13:50,nomePadrao,txd,tyd,DiamFuro,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,13:50,"2 POL X1050X1200XD269-1P","1050","1200","269","5","0","0","1","1.6","0","1","481 kg","481 kg","5 metros","1.16.0203","0","retangulo com furo","Oxicorte"
05/04/16,10:46,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,10:46,"3-4 POL XD184XD59-1P","184","59","5","0","0","1","1.15","0","1","4 kg","4 kg","788 mm","1.16.0203","0",anel,"Oxicorte"
05/04/16,08:58,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,08:58,"3-16 POL X650X1150-2P","650","1150","5","3000","1200","2","1.0","0","2","28 kg","56 kg","6 metros","1.16.0203","0","retangulo","Plasma"
05/04/16,08:54,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
05/04/16,08:54,"3-16 POL X650X1150-2P","650","1150","5","1200","3000","2","1.0","0","2","28 kg","56 kg","6 metros","1.16.0203","0","retangulo","Plasma"
04/04/16,15:36,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
04/04/16,15:36,"SINOSMET 5-16X403X1150-2P","403","1150","3","0","0","2","1.2","0","2","29 kg","58 kg","5 metros","1.16.0203","False","retangulo","Plasma","Terminal"
01/04/16,17:30,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,17:30,"3-4 POL X D61-10P","61","","5","0","0","10","1.4","0","10","438 gramas","5 kg","2 metros","1.16.0203","0",circulo,"Plasma"
01/04/16,13:15,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,13:15,"1 POL X310X370-2P","310","370","5","0","0","2","1.3","0","2","23 kg","46 kg","2 metros","1.16.0203","0","retangulo","Oxicorte"
01/04/16,13:12,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,13:12,"1 POL X380X330-2P","380","330","5","0","0","2","1.3","0","2","26 kg","51 kg","2 metros","1.16.0203","0","retangulo","Oxicorte"
01/04/16,13:12,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,13:12,"1 POL X380X330-2P","380","330","5","0","0","2","1.3","0","2","26 kg","51 kg","2 metros","1.16.0203","0","retangulo","Oxicorte"
01/04/16,13:10,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,13:10,"1-2 POL XD140XD69-1P","140","69","5","0","0","1","1.25","0","1","2 kg","2 kg","679 mm","1.16.0203","0",anel,"Plasma"
01/04/16,13:09,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,13:09,"3-4 POL XD260XD89-1P","260","89","5","0","0","1","1.4","0","1","8 kg","8 kg","1 metro","1.16.0203","0",anel,"Plasma"
01/04/16,11:29,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,11:29,"1-4 POL X64X94-50P","64","94","5","820","3000","50","1.2","0","50","301 gramas","16 kg","9 metros","1.16.0203","0","retangulo","Plasma"
01/04/16,11:11,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,11:11,"3-8 POL X83X133-30P","83","133","5","0","0","30","1.2","0","30","827 gramas","25 kg","9 metros","1.16.0203","0","retangulo","Plasma"
01/04/16,08:54,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,08:54,"1-1-2 POL X D166-1P","166","","5","0","0","1","1.5","0","1","7 kg","7 kg","543 mm","1.16.0203","0",circulo,"Oxicorte"
01/04/16,07:59,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
01/04/16,07:59,"1 POL XD201XD89-2P","201","89","5","0","0","2","1.3","0","2","6 kg","11 kg","1 metro","1.16.0203","0",anel,"Oxicorte"
31/03/16,16:07,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,16:07,"5-8 POL X1100X140-1P","1100","140","5","0","0","1","1.4","0","1","20 kg","20 kg","2 metros","1.16.0203","0","retangulo","Plasma"
31/03/16,16:06,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,16:06,"5-8 POL X1800X300-1P","1800","300","5","0","0","1","1.4","0","1","68 kg","68 kg","4 metros","1.16.0203","0","retangulo","Plasma"
31/03/16,16:05,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,16:05,"5-8 POL X2400X300-1P","2400","300","5","0","0","1","1.4","0","1","90 kg","90 kg","5 metros","1.16.0203","0","retangulo","Plasma"
31/03/16,13:49,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,13:49,"1-4 POL X40X40-2P","40","40","5","0","0","2","1.2","0","2","40 gramas","80 gramas","246 mm","1.16.0203","0","triangulo retangulo","Plasma"
31/03/16,13:49,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,13:49,"1-4 POL X40X40-2P","40","40","5","0","0","2","1.2","0","2","40 gramas","80 gramas","246 mm","1.16.0203","0","triangulo retangulo","Plasma"
31/03/16,13:48,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,13:48,"1-4 POL X42X372-1P","42","372","5","0","0","1","1.2","0","1","780 gramas","780 gramas","847 mm","1.16.0203","0","retangulo","Plasma"
31/03/16,13:46,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
31/03/16,13:46,"1-4 POL X210X372-1P","210","372","5","0","0","1","1.2","0","1","4 kg","4 kg","1 metro","1.16.0203","0","retangulo","Plasma"
30/03/16,17:22,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
30/03/16,17:22,"H 1-2X170X310-1P","170","310","5","0","0","1","1.25","0","1","6 kg","6 kg","980 mm","1.16.0203","False","retangulo","Plasma","Terminal"
30/03/16,16:30,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
30/03/16,16:30,"1-1-2 POL X D62-10P","62","","5","0","0","10","1.5","0","10","905 gramas","10 kg","2 metros","1.16.0203","0",circulo,"Oxicorte"
30/03/16,16:18,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
30/03/16,16:18,"1-2 POL X76X180-4P","76","180","5","0","0","4","1.25","0","4","2 kg","6 kg","1 metro","1.16.0203","0","retangulo","Plasma"
30/03/16,16:18,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
30/03/16,16:18,"1-2 POL X76X180-4P","76","180","5","0","0","4","1.25","0","4","2 kg","6 kg","1 metro","1.16.0203","0","retangulo","Plasma"
30/03/16,16:08,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo,Terminal
30/03/16,16:08,"H 1-2X76X750-2P","76","750","5","0","0","2","1.25","0","2","6 kg","12 kg","2 metros","1.16.0203","False","retangulo","Plasma","Terminal"
29/03/16,15:41,nomePadrao,diam1,diam2,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
29/03/16,15:41,"3-4 POL XD141XD89-8P","141","89","5","0","0","8","1.15","0","8","2 kg","12 kg","5 metros","1.16.0203","0",anel,"Oxicorte"
28/03/16,09:43,nomePadrao,txd,tyd,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
28/03/16,09:43,"2-1-2 POL X893X1003-1P","893","1003","5","0","0","1","1.75","0","1","448 kg","448 kg","3 metros","1.16.0203","0","retangulo","Oxicorte"
28/03/16,08:13,nomePadrao,txd,tyd,DiamFuro,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
28/03/16,08:13,"2 POL X340X340XD98-1P","340","340","98","5","0","0","1","1.6","0","1","44 kg","44 kg","1 metro","1.16.0203","0","retangulo com furo","Oxicorte"
28/03/16,08:11,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
28/03/16,08:11,"1-1-4 POL X D165-1P","165","","5","0","0","1","1.5","0","1","6 kg","6 kg","540 mm","1.16.0203","0",circulo,"Oxicorte"
28/03/16,08:11,nomePadrao,diam1,,entrada,chapaX,chapaY,pecas,Kerf,pecasFaltantes,pecasGeradas,SpesoUnitario,SpesoTotal,SdistCorte,versao,erros,formato,processo
28/03/16,08:11,"1-1-4 POL X D165-1P","165","","5","0","0","1","1.5","0","1","6 kg","6 kg","540 mm","1.16.0203","0",circulo,"Oxicorte"
